"","congress","state_abbrev","district_code","district_id","party_code","icpsr","bioname","nominate_dim1","nominate_dim2","nokken_poole_dim1","nokken_poole_dim2","lcv_pooled_score","est_jobs"
"5015",112,"TX",15,"TX-15",100,29763,"HINOJOSA, Rubén",-0.34,0.235,-0.367,0.237,72.8571428571429,4407.23877021888
"5016",112,"TX",16,"TX-16",100,29764,"REYES, Silvestre",-0.321,0.304,-0.36,0.237,84.2857142857143,6.31349019547049
"5017",112,"TX",20,"TX-20",100,29943,"GONZALEZ, Charles A.",-0.347,0.262,-0.357,0.37,80,134.228440301185
"5018",112,"TX",29,"TX-29",100,39304,"GREEN, Raymond Eugene (Gene)",-0.324,0.453,-0.276,0.441,67.1428571428571,4220.22941464812
"5019",112,"TX",30,"TX-30",100,39305,"JOHNSON, Eddie Bernice",-0.485,0.198,-0.472,0.168,87.1428571428571,1823.90591310753
"5020",112,"TX",4,"TX-04",200,94828,"HALL, Ralph Moody",0.424,0.308,0.479,0.2,5.71428571428571,1480.06156174248
"5021",112,"UT",2,"UT-02",100,20140,"MATHESON, James David (Jim)",-0.115,0.546,-0.046,0.405,27.1428571428571,4094.92801917979
"5022",112,"UT",1,"UT-01",200,20357,"BISHOP, Robert (Rob)",0.537,0.105,0.562,-0.035,7.14285714285714,447.261363995594
"5023",112,"UT",3,"UT-03",200,20949,"CHAFFETZ, Jason",0.647,-0.278,0.664,-0.318,5.71428571428571,760.913191766098
"5024",112,"VT",1,"VT-AL",100,20750,"WELCH, Peter",-0.41,-0.38,-0.37,-0.247,92.8571428571429,0.0047571008256036
"5025",112,"VA",10,"VA-10",200,14869,"WOLF, Frank Rudolph",0.284,-0.213,0.254,-0.042,28.5714285714286,27.6474245622936
"5026",112,"VA",4,"VA-04",200,20143,"FORBES, J. Randy",0.407,0.218,0.382,0.182,10,20.0549157188231
"5027",112,"VA",7,"VA-07",200,20144,"CANTOR, Eric",0.518,0.191,0.482,0.278,7.14285714285714,44.2066064914918
"5028",112,"VA",1,"VA-01",200,20756,"WITTMAN, Robert J.",0.448,0.019,0.355,0.006,24.2857142857143,37.4026208228792
"5029",112,"VA",11,"VA-11",100,20952,"CONNOLLY, Gerald E. (Gerry)",-0.308,-0.045,-0.278,-0.06,97.1428571428571,6.49343363536057
"5030",112,"VA",2,"VA-02",200,21185,"RIGELL, E. Scott",0.405,-0.084,0.441,-0.195,15.7142857142857,103.179611810734
"5031",112,"VA",5,"VA-05",200,21186,"HURT, Robert",0.568,0,0.569,-0.03,7.14285714285714,40.003384217314
"5032",112,"VA",9,"VA-09",200,21191,"GRIFFITH, H. Morgan",0.514,-0.35,0.512,-0.349,11.4285714285714,6672.01978980256
"5033",112,"VA",8,"VA-08",100,29149,"MORAN, James P.",-0.302,-0.203,-0.356,-0.2,95.7142857142857,20.6118848255949
"5034",112,"VA",3,"VA-03",100,39307,"SCOTT, Robert C.",-0.45,-0.003,-0.398,-0.045,97.1428571428571,127.630519910539
"5035",112,"VA",6,"VA-06",200,39308,"GOODLATTE, Robert William",0.496,-0.002,0.56,-0.216,7.14285714285714,45.0786896197283
"5036",112,"WA",6,"WA-06",100,14413,"DICKS, Norman DeValois",-0.312,0.11,-0.35,0.108,90,1.04203957538632
"5037",112,"WA",7,"WA-07",100,15613,"McDERMOTT, James A.",-0.666,-0.197,-0.626,-0.147,95.7142857142857,2.62385312473133
"5038",112,"WA",2,"WA-02",100,20145,"LARSEN, Richard Ray (Rick)",-0.365,0.165,-0.316,0.107,92.8571428571429,46.9724731549652
"5039",112,"WA",5,"WA-05",200,20535,"McMORRIS RODGERS, Cathy",0.436,0.098,0.457,0.128,7.14285714285714,50.006082675385
"5040",112,"WA",8,"WA-08",200,20536,"REICHERT, David G.",0.224,-0.146,0.222,-0.283,40,33.6505821625059
"5041",112,"WA",4,"WA-04",200,29580,"HASTINGS, Richard Norman (Doc)",0.416,0.411,0.362,0.644,5.71428571428571,20.0289019184914
"5042",112,"WA",9,"WA-09",100,29768,"SMITH, Adam",-0.29,-0.162,-0.287,-0.016,92.8571428571429,4.14577641254896
"5043",112,"WA",1,"WA-01",100,29937,"INSLEE, Jay Robert",-0.33,-0.194,-0.291,-0.189,90,1.56167451964199
"5044",112,"WV",3,"WV-03",100,14448,"RAHALL, Nick Joe, II",-0.306,0.45,-0.272,0.498,51.4285714285714,17603.0805802322
"5045",112,"WV",2,"WV-02",200,20146,"CAPITO, Shelley Moore",0.281,0.143,0.251,0.213,12.8571428571429,5937.78221419277
"5046",112,"WV",1,"WV-01",200,21188,"McKINLEY, David",0.3,0.178,0.254,0.18,8.57142857142857,7321.29965778842
"5047",112,"WI",5,"WI-05",200,14657,"SENSENBRENNER, Frank James, Jr.",0.638,-0.579,0.689,-0.599,7.14285714285714,0
"5048",112,"WI",6,"WI-06",200,14675,"PETRI, Thomas Evert",0.379,-0.367,0.549,-0.624,7.14285714285714,0.000186415637548
"5049",112,"WI",4,"WI-04",100,20537,"MOORE, Gwendolynne S. (Gwen)",-0.522,-0.276,-0.562,-0.094,85.7142857142857,0
"5050",112,"WI",7,"WI-07",200,21189,"DUFFY, Sean",0.511,-0.109,0.49,-0.262,5.71428571428571,10.0009207969564
"5051",112,"WI",8,"WI-08",200,21190,"RIBBLE, Reid",0.603,-0.333,0.598,-0.321,5.71428571428571,0
"5052",112,"WI",3,"WI-03",100,29769,"KIND, Ron",-0.26,-0.08,-0.239,-0.065,85.7142857142857,17.5096689250425
"5053",112,"WI",1,"WI-01",200,29939,"RYAN, Paul D.",0.556,-0.25,0.547,-0.186,4.28571428571429,59.9981745339562
"5054",112,"WI",2,"WI-02",100,29940,"BALDWIN, Tammy",-0.491,-0.137,-0.475,-0.312,95.7142857142857,12.4916004560347
"5055",112,"WY",1,"WY-AL",200,20953,"LUMMIS, Cynthia M.",0.684,-0.33,0.623,-0.333,10,18470.8313910411
"5056",113,"AL",1,"AL-01",200,20300,"BONNER, Jr., Josiah Robins (Jo)",0.367,0.513,0.331,0.625,0,589.48023288299
"5057",113,"AL",3,"AL-03",200,20301,"ROGERS, Mike Dennis",0.379,0.376,0.451,0.659,0,20
"5058",113,"AL",7,"AL-07",100,21102,"SEWELL, Terri",-0.402,0.396,-0.406,0.478,75.7575757575758,1358.43112284964
"5059",113,"AL",2,"AL-02",200,21192,"ROBY, Martha",0.362,0.658,0.316,0.734,1.51515151515152,20
"5060",113,"AL",5,"AL-05",200,21193,"BROOKS, Mo",0.652,-0.417,0.576,-0.225,3.03030303030303,69.4751088873172
"5061",113,"AL",1,"AL-01",200,21376,"BYRNE, Bradley",0.61,0.25,0.571,0.368,0,589.48023288299
"5062",113,"AL",6,"AL-06",200,29301,"BACHUS, Spencer T., III",0.387,0.228,0.332,0.318,1.51515151515152,1496.48500747053
"5063",113,"AL",4,"AL-04",200,29701,"ADERHOLT, Robert",0.405,0.467,0.356,0.773,3.03030303030303,2704.12852790953
"5064",113,"AK",1,"AK-AL",200,14066,"YOUNG, Donald Edwin",0.283,0.022,0.265,0.116,3.03030303030303,8621
"5065",113,"AZ",8,"AZ-08",200,20304,"FRANKS, Trent",0.749,0.087,0.707,0.253,7.57575757575758,10.5302115296817
"5066",113,"AZ",3,"AZ-03",100,20305,"GRIJALVA, Raúl M.",-0.598,-0.264,-0.511,-0.378,93.9393939393939,129.298726152247
"5067",113,"AZ",1,"AZ-01",100,20902,"KIRKPATRICK, Ann",-0.169,-0.01,-0.249,0.167,65.1515151515152,535.060864127556
"5068",113,"AZ",4,"AZ-04",200,21103,"GOSAR, Paul",0.702,-0.511,0.63,-0.352,3.03030303030303,195.738855281717
"5069",113,"AZ",6,"AZ-06",200,21105,"SCHWEIKERT, David",0.555,-0.229,0.657,-0.318,4.54545454545455,12.2259455122746
"5070",113,"AZ",2,"AZ-02",100,21199,"BARBER, Ron",-0.123,0.001,-0.097,-0.043,77.2727272727273,27.2844411715274
"5071",113,"AZ",9,"AZ-09",100,21300,"SINEMA, Kyrsten",-0.105,0.076,-0.12,-0.093,80.3030303030303,3.20912640435111
"5072",113,"AZ",7,"AZ-07",100,29101,"PASTOR, Ed",-0.421,0.12,-0.405,0.092,81.8181818181818,3.97240838892926
"5073",113,"AZ",5,"AZ-05",200,29500,"SALMON, Matthew James",0.673,-0.272,0.71,-0.389,4.54545454545455,5.67942143171586
"5074",113,"AR",1,"AR-01",200,21106,"CRAWFORD, Rick",0.46,0.307,0.332,0.448,4.54545454545455,263
"5075",113,"AR",2,"AR-02",200,21107,"GRIFFIN, Tim",0.41,0.421,0.387,0.284,1.51515151515152,3775
"5076",113,"AR",3,"AR-03",200,21108,"WOMACK, Steve",0.347,0.635,0.331,0.49,1.51515151515152,659.319637237316
"5077",113,"AR",4,"AR-04",200,21301,"COTTON, Tom",0.583,0.178,0.642,0.202,4.54545454545455,1584.68036276268
"5078",113,"CA",11,"CA-11",100,14256,"MILLER, George",-0.552,-0.398,-0.507,-0.282,81.8181818181818,2.66486417099356
"5079",113,"CA",33,"CA-33",100,14280,"WAXMAN, Henry Arnold",-0.473,-0.343,-0.463,-0.174,95.4545454545455,174.771840492726
"5080",113,"CA",12,"CA-12",100,15448,"PELOSI, Nancy",-0.49,-0.181,-0.453,-0.08,90.9090909090909,161.343582013816
"5081",113,"CA",48,"CA-48",200,15621,"ROHRABACHER, Dana",0.626,-0.417,0.669,-0.744,4.54545454545455,71.4275858995495
"5082",113,"CA",17,"CA-17",100,20103,"HONDA, Mike",-0.529,-0.482,-0.492,-0.43,92.4242424242424,13.7560905910763
"5083",113,"CA",28,"CA-28",100,20104,"SCHIFF, Adam",-0.35,-0.122,-0.389,-0.16,96.969696969697,132.814092007132
"5084",113,"CA",49,"CA-49",200,20107,"ISSA, Darrell",0.478,0.02,0.463,0.016,1.51515151515152,63.2819291102114
"5085",113,"CA",53,"CA-53",100,20108,"DAVIS, Susan A.",-0.343,-0.103,-0.388,-0.007,96.969696969697,3.21618844553656
"5086",113,"CA",22,"CA-22",200,20307,"NUNES, Devin",0.45,0.223,0.357,0.393,3.03030303030303,18.5773916282058
"5087",113,"CA",16,"CA-16",100,20501,"COSTA, Jim",-0.197,0.449,-0.176,0.393,34.8484848484849,7.89369455411603
"5088",113,"CA",6,"CA-06",100,20538,"MATSUI, Doris",-0.434,-0.142,-0.439,-0.205,95.4545454545455,13.939465096131
"5089",113,"CA",45,"CA-45",200,20539,"CAMPBELL, John (of California)",0.748,-0.415,0.617,-0.155,0,159.404687191922
"5090",113,"CA",9,"CA-09",100,20702,"McNERNEY, Jerry",-0.263,-0.159,-0.308,0.004,92.4242424242424,19.1230819492699
"5091",113,"CA",23,"CA-23",200,20703,"MCCARTHY, Kevin",0.453,0.233,0.4,0.36,1.51515151515152,7618.34847054243
"5092",113,"CA",14,"CA-14",100,20762,"SPEIER, Karen Lorraine Jacqueline (Jackie)",-0.381,-0.41,-0.42,-0.445,87.8787878787879,39.1857881874277
"5093",113,"CA",4,"CA-04",200,20903,"McCLINTOCK, Tom",0.675,-0.373,0.735,-0.517,6.06060606060606,131.04921628066
"5094",113,"CA",27,"CA-27",100,20955,"CHU, Judy",-0.483,-0.374,-0.53,-0.179,93.9393939393939,419.075510924507
"5095",113,"CA",3,"CA-03",100,20958,"GARAMENDI, John",-0.312,-0.095,-0.271,-0.132,86.3636363636364,486.002709692475
"5096",113,"CA",50,"CA-50",200,20963,"HUNTER, Duncan Duane",0.539,0.085,0.531,0.11,1.51515151515152,65.1388328101725
"5097",113,"CA",10,"CA-10",200,21109,"DENHAM, Jeff",0.306,0.212,0.273,0.261,3.03030303030303,4.55617513891218
"5098",113,"CA",37,"CA-37",100,21110,"BASS, Karen",-0.584,-0.098,-0.533,-0.164,86.3636363636364,33.3504450093992
"5099",113,"CA",44,"CA-44",100,21195,"HAHN, Janice",-0.39,-0.376,-0.424,-0.344,96.969696969697,51.3341377695723
"5100",113,"CA",1,"CA-01",200,21302,"LaMALFA, Doug",0.541,0.009,0.57,0.188,0,64.1230501379493
"5101",113,"CA",2,"CA-02",100,21303,"HUFFMAN, Jared",-0.431,-0.513,-0.426,-0.432,96.969696969697,72.227830938103
"5102",113,"CA",7,"CA-07",100,21304,"BERA, Ami",-0.245,0.014,-0.202,-0.108,90.9090909090909,44.0630103222581
"5103",113,"CA",8,"CA-08",200,21305,"COOK, Paul",0.372,0.208,0.432,0.116,3.03030303030303,88.5562530398743
"5104",113,"CA",15,"CA-15",100,21306,"SWALWELL, Eric",-0.358,-0.047,-0.374,-0.048,95.4545454545455,15.4859699213864
"5105",113,"CA",21,"CA-21",200,21307,"VALADAO, David G.",0.258,0.437,0.247,0.308,1.51515151515152,2348.86062423299
"5106",113,"CA",26,"CA-26",100,21308,"BROWNLEY, Julia",-0.3,0.055,-0.271,0.012,93.9393939393939,333.857536469684
"5107",113,"CA",29,"CA-29",100,21309,"CÁRDENAS, Tony",-0.39,-0.041,-0.361,0.025,92.4242424242424,56.1070400857266
"5108",113,"CA",35,"CA-35",100,21310,"NEGRETE McLEOD, Gloria",-0.437,0.035,-0.429,0.009,74.2424242424242,14.3371389044021
"5109",113,"CA",36,"CA-36",100,21311,"RUIZ, Raul",-0.256,0.046,-0.199,0.015,87.8787878787879,24.6080235577574
"5110",113,"CA",41,"CA-41",100,21312,"TAKANO, Mark",-0.459,-0.325,-0.461,-0.075,96.969696969697,1.31245591693632
"5111",113,"CA",47,"CA-47",100,21313,"LOWENTHAL, Alan",-0.449,-0.384,-0.474,-0.304,96.969696969697,130.365607194449
"5112",113,"CA",51,"CA-51",100,21314,"VARGAS, Juan",-0.395,0.02,-0.383,0.166,92.4242424242424,14.5631455080284
"5113",113,"CA",52,"CA-52",100,21315,"PETERS, Scott",-0.192,-0.031,-0.161,-0.159,92.4242424242424,6.69795647202059
"5114",113,"CA",43,"CA-43",100,29106,"WATERS, Maxine",-0.656,-0.094,-0.531,-0.068,93.9393939393939,43.3660171698127
"5115",113,"CA",18,"CA-18",100,29312,"ESHOO, Anna Georges",-0.379,-0.373,-0.379,-0.407,96.969696969697,33.9753119204164
"5116",113,"CA",20,"CA-20",100,29313,"FARR, Sam",-0.455,-0.219,-0.439,-0.137,89.3939393939394,86.4417199159247
"5117",113,"CA",25,"CA-25",200,29315,"McKEON, Howard P. (Buck)",0.396,0.208,0.297,0.616,1.51515151515152,1025.16674786987
"5118",113,"CA",34,"CA-34",100,29316,"BECERRA, Xavier",-0.512,-0.283,-0.508,-0.318,95.4545454545455,28.9199370841243
"5119",113,"CA",40,"CA-40",100,29317,"ROYBAL-ALLARD, Lucille",-0.469,-0.171,-0.48,-0.097,93.9393939393939,35.0878761076886
"5120",113,"CA",39,"CA-39",200,29321,"ROYCE, Edward Randall",0.657,-0.353,0.563,-0.173,4.54545454545455,85.2630865323303
"5121",113,"CA",42,"CA-42",200,29323,"CALVERT, Ken",0.339,0.276,0.296,0.471,1.51515151515152,3.9105904911964
"5122",113,"CA",19,"CA-19",100,29504,"LOFGREN, Zoe",-0.398,-0.409,-0.361,-0.374,95.4545454545455,92.0421502163749
"5123",113,"CA",30,"CA-30",100,29707,"SHERMAN, Brad",-0.343,-0.137,-0.322,-0.116,96.969696969697,81.5579806357391
"5124",113,"CA",46,"CA-46",100,29709,"SANCHEZ, Loretta",-0.367,0.025,-0.329,0.015,96.969696969697,34.8893936974756
"5125",113,"CA",24,"CA-24",100,29774,"CAPPS, Lois",-0.389,-0.227,-0.361,-0.285,95.4545454545455,1039.46538123752
"5126",113,"CA",13,"CA-13",100,29778,"LEE, Barbara",-0.676,-0.582,-0.651,-0.444,93.9393939393939,2.90808290034491
"5127",113,"CA",5,"CA-05",100,29901,"THOMPSON, Michael",-0.393,0.07,-0.392,-0.197,95.4545454545455,47.067031857234
"5128",113,"CA",32,"CA-32",100,29903,"NAPOLITANO, Grace Flores",-0.448,-0.247,-0.477,-0.288,84.8484848484848,76.1552580012935
"5129",113,"CA",31,"CA-31",200,29905,"MILLER, Gary G.",0.478,0.222,0.335,0.181,3.03030303030303,0.755013668747842
"5130",113,"CO",5,"CO-05",200,20704,"LAMBORN, Doug",0.665,0.257,0.622,0.181,6.06060606060606,103.273313789822
"5131",113,"CO",7,"CO-07",100,20705,"PERLMUTTER, Ed",-0.282,0.072,-0.282,0.067,78.7878787878788,248.898464086918
"5132",113,"CO",2,"CO-02",100,20904,"POLIS, Jared",-0.278,-0.692,-0.247,-0.719,78.7878787878788,917.390079693305
"5133",113,"CO",6,"CO-06",200,20906,"COFFMAN, Mike",0.492,-0.213,0.458,-0.299,3.03030303030303,189.991129471239
"5134",113,"CO",3,"CO-03",200,21111,"TIPTON, Scott",0.451,-0.023,0.473,-0.045,4.54545454545455,6954
"5135",113,"CO",4,"CO-04",200,21112,"GARDNER, Cory",0.444,-0.029,0.426,0.094,3.03030303030303,5365.56425797744
"5136",113,"CO",1,"CO-01",100,29710,"DeGETTE, Diana",-0.431,-0.308,-0.4,-0.36,93.9393939393939,6349.88275498127
"5137",113,"CT",2,"CT-02",100,20706,"COURTNEY, Joe",-0.339,0.04,-0.342,-0.043,93.9393939393939,13.5065588195718
"5138",113,"CT",4,"CT-04",100,20907,"HIMES, James A.",-0.242,-0.209,-0.275,-0.239,95.4545454545455,268.652161200944
"5139",113,"CT",5,"CT-05",100,21316,"ESTY, Elizabeth",-0.315,-0.078,-0.303,-0.146,96.969696969697,137.876446367869
"5140",113,"CT",3,"CT-03",100,29109,"DeLAURO, Rosa L.",-0.415,-0.108,-0.421,-0.191,96.969696969697,18.5112196458818
"5141",113,"CT",1,"CT-01",100,29908,"LARSON, John B.",-0.397,-0.039,-0.388,-0.057,96.969696969697,16.4536139657334
"5142",113,"DE",1,"DE-AL",100,21113,"CARNEY, John C., Jr.",-0.256,-0.142,-0.292,-0.135,84.8484848484848,245
"5143",113,"FL",27,"FL-27",200,15634,"ROS-LEHTINEN, Ileana",0.244,-0.225,0.245,0.132,4.54545454545455,9.40685571657934
"5144",113,"FL",1,"FL-01",200,20110,"MILLER, Jefferson B. (Jeff)",0.633,0.155,0.574,0.166,1.51515151515152,104
"5145",113,"FL",4,"FL-04",200,20111,"CRENSHAW, Ander",0.333,0.337,0.282,0.418,1.51515151515152,18.6296311599766
"5146",113,"FL",25,"FL-25",200,20316,"DIAZ-BALART, Mario",0.281,0.157,0.231,0.26,3.03030303030303,59.539753074822
"5147",113,"FL",23,"FL-23",100,20504,"WASSERMAN SCHULTZ, Debbie",-0.416,0.099,-0.438,0.225,84.8484848484848,6.25675104339962
"5148",113,"FL",14,"FL-14",100,20708,"CASTOR, Kathy",-0.438,0.065,-0.486,0.063,90.9090909090909,9.60760310442799
"5149",113,"FL",16,"FL-16",200,20709,"BUCHANAN, Vernon G.",0.362,-0.086,0.423,-0.174,4.54545454545455,34.6700089830023
"5150",113,"FL",12,"FL-12",200,20758,"BILIRAKIS, Gus",0.423,-0.034,0.471,-0.003,1.51515151515152,19.4488880589547
"5151",113,"FL",9,"FL-09",100,20908,"GRAYSON, Alan",-0.363,-0.457,-0.394,-0.358,93.9393939393939,15.7139896722516
"5152",113,"FL",8,"FL-08",200,20909,"POSEY, Bill",0.534,-0.355,0.549,-0.569,1.51515151515152,47.7411366738005
"5153",113,"FL",17,"FL-17",200,20910,"ROONEY, Thomas J.",0.458,0.013,0.44,-0.042,1.51515151515152,35.2114717163329
"5154",113,"FL",21,"FL-21",100,20959,"DEUTCH, Theodore E. (Ted)",-0.401,-0.078,-0.415,-0.091,96.969696969697,14.448558470071
"5155",113,"FL",2,"FL-02",200,21114,"SOUTHERLAND, Steve",0.56,0.063,0.493,0.168,0,40
"5156",113,"FL",11,"FL-11",200,21115,"NUGENT, Richard",0.483,0.077,0.467,0.081,3.03030303030303,0
"5157",113,"FL",10,"FL-10",200,21116,"WEBSTER, Daniel A.",0.522,-0.077,0.419,-0.008,3.03030303030303,6.68312907012282
"5158",113,"FL",15,"FL-15",200,21117,"ROSS, Dennis",0.531,0.099,0.493,0.068,4.54545454545455,13.9368686570234
"5159",113,"FL",24,"FL-24",100,21118,"WILSON, Frederica",-0.477,-0.007,-0.454,-0.081,92.4242424242424,4.59746288677452
"5160",113,"FL",3,"FL-03",200,21317,"YOHO, Ted",0.704,-0.365,0.73,-0.308,1.51515151515152,0
"5161",113,"FL",6,"FL-06",200,21318,"DeSANTIS, Ron",0.663,-0.105,0.694,-0.134,3.03030303030303,23.8012092956762
"5162",113,"FL",18,"FL-18",100,21319,"MURPHY, Patrick",-0.186,-0.026,-0.144,-0.057,75.7575757575758,105.512007599379
"5163",113,"FL",19,"FL-19",200,21320,"RADEL, Trey",0.702,-0.25,0.698,-0.304,3.03030303030303,66.4830866200007
"5164",113,"FL",22,"FL-22",100,21321,"FRANKEL, Lois",-0.396,-0.033,-0.421,-0.022,96.969696969697,9.60884543569582
"5165",113,"FL",26,"FL-26",100,21322,"GARCIA, Joe",-0.204,0.032,-0.201,0.02,78.7878787878788,55.6962911850812
"5166",113,"FL",19,"FL-19",200,21377,"CLAWSON, Curt",0.626,-0.509,0.66,-0.26,0,66.4830866200007
"5167",113,"FL",13,"FL-13",200,21401,"JOLLY, David W.",0.23,0.058,0.232,0.126,11.4285714285714,20.6671492051996
"5168",113,"FL",5,"FL-05",100,29328,"BROWN, Corrine",-0.429,0.192,-0.429,0.228,90.9090909090909,12.3806929422286
"5169",113,"FL",7,"FL-07",200,29331,"MICA, John L.",0.453,0.137,0.515,-0.027,1.51515151515152,22.5551507592479
"5170",113,"FL",20,"FL-20",100,29337,"HASTINGS, Alcee Lamar",-0.564,0.157,-0.522,-0.059,90.9090909090909,112.403458669951
"5171",113,"GA",5,"GA-05",100,15431,"LEWIS, John R.",-0.589,-0.221,-0.549,-0.165,90.9090909090909,66.0267066991615
"5172",113,"GA",11,"GA-11",200,20319,"GINGREY, Phil",0.561,0.272,0.572,-0.004,7.57575757575758,18.5984620851063
"5173",113,"GA",13,"GA-13",100,20321,"SCOTT, David",-0.303,0.17,-0.344,0.17,89.3939393939394,185.847786222716
"5174",113,"GA",6,"GA-06",200,20505,"PRICE, Tom",0.644,-0.073,0.658,-0.037,4.54545454545455,70.9901508351471
"5175",113,"GA",3,"GA-03",200,20506,"WESTMORELAND, Lynn A.",0.672,0.189,0.658,-0.146,3.03030303030303,17.804960198777
"5176",113,"GA",12,"GA-12",100,20507,"BARROW, John",-0.119,0.46,-0.134,0.523,27.2727272727273,80
"5177",113,"GA",4,"GA-04",100,20712,"JOHNSON, Hank",-0.476,-0.052,-0.478,0.137,93.9393939393939,50.4360855278922
"5178",113,"GA",10,"GA-10",200,20753,"BROUN, Paul C., Jr.",0.913,-0.408,0.991,-0.136,7.57575757575758,25.2958484312004
"5179",113,"GA",14,"GA-14",200,20962,"GRAVES, Tom",0.716,-0.002,0.753,-0.099,4.54545454545455,10
"5180",113,"GA",7,"GA-07",200,21122,"WOODALL, Rob",0.593,-0.173,0.699,-0.383,1.51515151515152,0
"5181",113,"GA",8,"GA-08",200,21123,"SCOTT, Austin",0.535,0.366,0.549,0.367,4.54545454545455,0
"5182",113,"GA",9,"GA-09",200,21323,"COLLINS, Doug",0.61,0.134,0.651,0.084,4.54545454545455,40
"5183",113,"GA",1,"GA-01",200,29338,"KINGSTON, Jack",0.54,0.302,0.69,-0.059,3.03030303030303,20
"5184",113,"GA",2,"GA-02",100,29339,"BISHOP, Sanford Dixon, Jr.",-0.287,0.448,-0.302,0.531,40.9090909090909,10
"5185",113,"HI",1,"HI-01",100,21124,"HANABUSA, Colleen",-0.37,0.004,-0.361,-0.038,81.8181818181818,3.55899855387721
"5186",113,"HI",2,"HI-02",100,21324,"GABBARD, Tulsi",-0.274,-0.282,-0.271,-0.091,95.4545454545455,26.4410014461228
"5187",113,"ID",1,"ID-01",200,21125,"LABRADOR, Raúl R.",0.735,-0.571,0.765,-0.59,4.54545454545455,298.459067981926
"5188",113,"ID",2,"ID-02",200,29910,"SIMPSON, Michael K.",0.296,0.311,0.29,0.415,1.51515151515152,56.5409320180739
"5189",113,"IL",3,"IL-03",100,20508,"LIPINSKI, Daniel",-0.227,0.176,-0.205,0.083,87.8787878787879,13.8741570728039
"5190",113,"IL",6,"IL-06",200,20715,"ROSKAM, Peter",0.429,0.018,0.392,0.362,4.54545454545455,14.7479320533202
"5191",113,"IL",11,"IL-11",100,20749,"FOSTER, Bill",-0.236,-0.219,-0.233,-0.118,93.9393939393939,5.20162577903198
"5192",113,"IL",18,"IL-18",200,20914,"SCHOCK, Aaron",0.311,0.185,0.297,0.264,3.03030303030303,365.753530558137
"5193",113,"IL",5,"IL-05",100,20954,"QUIGLEY, Mike",-0.326,-0.229,-0.342,-0.277,96.969696969697,7.56893950965228
"5194",113,"IL",16,"IL-16",200,21128,"KINZINGER, Adam",0.234,0.382,0.282,0.465,3.03030303030303,195
"5195",113,"IL",14,"IL-14",200,21129,"HULTGREN, Randy",0.49,-0.034,0.549,-0.068,4.54545454545455,8.43300785696562
"5196",113,"IL",8,"IL-08",100,21325,"DUCKWORTH, Tammy",-0.337,0.093,-0.274,0.006,83.3333333333333,14.0925924567091
"5197",113,"IL",10,"IL-10",100,21326,"SCHNEIDER, Brad",-0.193,-0.121,-0.188,-0.21,90.9090909090909,4.14263905475233
"5198",113,"IL",12,"IL-12",100,21327,"ENYART, Bill",-0.251,0.159,-0.244,0.13,68.1818181818182,973.288278421812
"5199",113,"IL",13,"IL-13",200,21328,"DAVIS, Rodney",0.279,0.17,0.33,0.008,6.06060606060606,635.628678953929
"5200",113,"IL",17,"IL-17",100,21329,"BUSTOS, Cheri",-0.239,0.054,-0.211,0.035,78.7878787878788,30
"5201",113,"IL",2,"IL-02",100,21371,"KELLY, Robin L.",-0.471,-0.019,-0.45,0.005,95.4545454545455,14.4399938061905
"5202",113,"IL",1,"IL-01",100,29346,"RUSH, Bobby L.",-0.479,-0.203,-0.444,-0.133,66.6666666666667,8.93463289422192
"5203",113,"IL",7,"IL-07",100,29717,"DAVIS, Danny K.",-0.486,-0.265,-0.445,-0.176,89.3939393939394,5.24605035093828
"5204",113,"IL",15,"IL-15",200,29718,"SHIMKUS, John M.",0.375,0.154,0.277,0.263,6.06060606060606,4009.32951206612
"5205",113,"IL",9,"IL-09",100,29911,"SCHAKOWSKY, Janice D.",-0.602,-0.291,-0.731,-0.097,96.969696969697,8.90555342396634
"5206",113,"IN",1,"IN-01",100,15124,"VISCLOSKY, Peter",-0.402,0.244,-0.401,0.217,90.9090909090909,51
"5207",113,"IN",7,"IN-07",100,20757,"CARSON, André",-0.434,0.035,-0.409,0.049,93.9393939393939,0
"5208",113,"IN",3,"IN-03",200,21100,"STUTZMAN, Marlin",0.742,-0.119,0.736,-0.11,4.54545454545455,33.6703426223915
"5209",113,"IN",4,"IN-04",200,21131,"ROKITA, Todd",0.602,-0.16,0.596,-0.145,4.54545454545455,13.1193485041568
"5210",113,"IN",8,"IN-08",200,21132,"BUCSHON, Larry",0.38,0.385,0.443,0.153,3.03030303030303,3743
"5211",113,"IN",9,"IN-09",200,21133,"YOUNG, Todd",0.439,-0.027,0.448,0.133,3.03030303030303,26.8806514958432
"5212",113,"IN",2,"IN-02",200,21330,"WALORSKI, Jackie",0.436,0.315,0.405,0.361,1.51515151515152,36.3296573776085
